"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2013","2013","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",140,423097,33.1
,"2013","2013","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",889,3653226,24.3
,"2013","2013","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",38,142298,26.7
,"2013","2013","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",120,274434,43.7
,"2013","2013","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",882,2951208,29.9
,"2013","2013","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",40,130558,30.6
,"2013","2013","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",150,299428,50.1
,"2013","2013","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",1070,2949831,36.3
,"2013","2013","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",33,87615,37.7
,"2013","2013","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",100,164897,60.6
,"2013","2013","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",1058,2104984,50.3
,"2013","2013","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",34,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",164,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",1122,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",26,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",111,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",890,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",37,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",100,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",752,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",32,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",37,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",503,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",36,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",272,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",13,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",130,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",40,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",15,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",17,8824851,Unreliable
,"2013","2013","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",12,1633298,Unreliable
,"2013","2013","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",19,8027302,Unreliable
,"2013","2013","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",16,8456657,Unreliable
,"2013","2013","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",11,1590833,Unreliable
,"2013","2013","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",29,7993953,0.4
,"2013","2013","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",41,8306856,0.5
,"2013","2013","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",13,1448109,Unreliable
,"2013","2013","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",39,7431576,0.5
,"2013","2013","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",20,1294034,1.5
,"2013","2013","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",48,7631549,0.6
,"2013","2013","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",21,1502155,1.4
,"2013","2013","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",83,8057381,1.0
,"2013","2013","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",31,1334951,2.3
,"2013","2013","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",95,8180971,1.2
,"2013","2013","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",36,1507634,2.4
,"2013","2013","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",120,8385781,1.4
,"2013","2013","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",36,1341132,2.7
,"2013","2013","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",174,8415156,2.1
,"2013","2013","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",10,138384,Unreliable
,"2013","2013","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",61,1535721,4.0
,"2013","2013","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",281,9183353,3.1
,"2013","2013","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",11,554240,Unreliable
,"2013","2013","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",75,1351870,5.5
,"2013","2013","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",317,9031877,3.5
,"2013","2013","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",101,1384183,7.3
,"2013","2013","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",327,8833407,3.7
,"2013","2013","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",10,110910,Unreliable
,"2013","2013","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",17,486076,Unreliable
,"2013","2013","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",99,1186365,8.3
,"2013","2013","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",489,8499031,5.8
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",15,488372,Unreliable
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",104,1114478,9.3
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",465,7754667,6.0
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",10,82638,Unreliable
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",25,397653,6.3
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",146,906118,16.1
,"2013","2013","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",617,7287964,8.5
,"2013","2013","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",16,362493,Unreliable
,"2013","2013","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",123,802345,15.3
,"2013","2013","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",621,6466219,9.6
,"2013","2013","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",25,296117,8.4
,"2013","2013","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",112,624066,17.9
,"2013","2013","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",703,5934611,11.8
,"2013","2013","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",19,252467,Unreliable
,"2013","2013","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",114,575685,19.8
,"2013","2013","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",697,4852667,14.4
,"2013","2013","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",35,208127,16.8
,"2013","2013","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",141,414326,34.0
,"2013","2013","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",776,4225158,18.4
,"2013","2013","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",33,182312,18.1
,"2013","2013","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",143,423097,33.8
,"2013","2013","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",889,3653226,24.3
,"2013","2013","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",38,142298,26.7
,"2013","2013","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",120,274434,43.7
,"2013","2013","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",891,2951208,30.2
,"2013","2013","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",40,130558,30.6
,"2013","2013","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",148,299428,49.4
,"2013","2013","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",1077,2949831,36.5
,"2013","2013","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",33,87615,37.7
,"2013","2013","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",100,164897,60.6
,"2013","2013","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",1061,2104984,50.4
,"2013","2013","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",34,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",164,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",1128,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",26,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",112,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",894,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",38,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",100,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",760,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",32,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",37,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",505,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",36,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",274,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",14,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",131,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",40,Not Applicable,Not Applicable
,"2013","2013","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",15,Not Applicable,Not Applicable
,"2014","2014","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",11,8824648,Unreliable
,"2014","2014","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",16,8125018,Unreliable
,"2014","2014","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",24,8535588,0.3
,"2014","2014","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",30,8079293,0.4
,"2014","2014","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",10,1479564,Unreliable
