"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","More than one race","M",85,76164,111.6
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",120,47496,252.7
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",485,312073,155.4
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",2124,609795,348.3
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",23,8602,267.4
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",13172,5181024,254.2
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","More than one race","M",75,62404,120.2
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",114,40655,280.4
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",587,243181,241.4
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",2083,414685,502.3
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",25,7641,327.2
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",14511,4408862,329.1
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","More than one race","M",71,50999,139.2
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",91,28561,318.6
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",463,194667,237.8
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1948,377247,516.4
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",20,5025,398.0
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",12624,3340360,377.9
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","More than one race","M",71,38344,185.2
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",76,22578,336.6
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",610,148919,409.6
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1643,225687,728.0
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",21,4039,519.9
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",13023,2566076,507.5
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","More than one race","M",58,29177,198.8
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",89,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",508,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1504,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",11361,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","More than one race","M",42,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",56,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",536,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",1105,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10493,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","More than one race","M",43,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",43,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",423,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",919,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",7914,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","More than one race","M",23,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",345,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",557,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6305,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","More than one race","M",28,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",13,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian","A",181,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",405,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",3446,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","More than one race","M",17,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian","A",124,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",195,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",1996,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian","A",61,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",114,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",617,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian","A",25,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",32,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",242,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",56,287951,19.4
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",82,1214064,6.8
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",52,297435,17.5
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",106,1269771,8.3
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","More than one race","M",13,125108,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",19,1198108,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",54,5000346,1.1
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",33,1233883,2.7
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",63,5236767,1.2
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",15,1556303,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",45,6835598,0.7
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Asian","A",11,678658,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Black or African American","2054-5",17,1591074,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",39,7169184,0.5
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","Black or African American","2054-5",10,1579220,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",54,7173793,0.8
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","Black or African American","2054-5",16,1631979,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",73,7550541,1.0
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",20,1666549,1.2
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",47,7813644,0.6
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",32,1718495,1.9
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",96,8246814,1.2
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",52,1643610,3.2
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",143,7885024,1.8
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",45,1667940,2.7
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",143,8297230,1.7
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Asian","A",13,861040,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",66,1685144,3.9
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",183,7889378,2.3
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",17,181021,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",106,1687706,6.3
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",330,8223241,4.0
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",21,178583,11.8
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian","A",23,991908,2.3
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",161,1904643,8.5
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",429,8373814,5.1
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","More than one race","M",17,381636,Unreliable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",26,190687,13.6
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian","A",30,939134,3.2
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",172,1889912,9.1
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",589,8694056,6.8
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","More than one race","M",12,376382,Unreliable
