"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"New York","36","2016","2016","Renal failure","N17-N19","65-74 years","65-74",106,1713040,6.2
,"New York","36","2016","2016","Renal failure","N17-N19","75-84 years","75-84",138,881069,15.7
,"New York","36","2016","2016","Renal failure","N17-N19","85+ years","85+",192,438400,43.8
,"New York","36","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",21,2657210,0.8
,"New York","36","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",55,2600201,2.1
,"New York","36","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",105,1784948,5.9
,"New York","36","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",142,920902,15.4
,"New York","36","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",217,456343,47.6
,"New York","36","2017","2017","Renal failure","N17-N19","45-54 years","45-54",21,2657210,0.8
,"New York","36","2017","2017","Renal failure","N17-N19","55-64 years","55-64",55,2600201,2.1
,"New York","36","2017","2017","Renal failure","N17-N19","65-74 years","65-74",104,1784948,5.8
,"New York","36","2017","2017","Renal failure","N17-N19","75-84 years","75-84",142,920902,15.4
,"New York","36","2017","2017","Renal failure","N17-N19","85+ years","85+",219,456343,48.0
,"North Carolina","37","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",15,1327151,Unreliable
,"North Carolina","37","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",40,1368646,2.9
,"North Carolina","37","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",75,1138761,6.6
,"North Carolina","37","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",118,697567,16.9
,"North Carolina","37","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",191,389051,49.1
,"North Carolina","37","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",156,147461,105.8
,"North Carolina","37","2010","2010","Renal failure","N17-N19","35-44 years","35-44",15,1327151,Unreliable
,"North Carolina","37","2010","2010","Renal failure","N17-N19","45-54 years","45-54",40,1368646,2.9
,"North Carolina","37","2010","2010","Renal failure","N17-N19","55-64 years","55-64",75,1138761,6.6
,"North Carolina","37","2010","2010","Renal failure","N17-N19","65-74 years","65-74",119,697567,17.1
,"North Carolina","37","2010","2010","Renal failure","N17-N19","75-84 years","75-84",191,389051,49.1
,"North Carolina","37","2010","2010","Renal failure","N17-N19","85+ years","85+",157,147461,106.5
,"North Carolina","37","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",39,1369699,2.8
,"North Carolina","37","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",89,1187466,7.5
,"North Carolina","37","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",134,726650,18.4
,"North Carolina","37","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",204,398403,51.2
,"North Carolina","37","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",160,153733,104.1
,"North Carolina","37","2011","2011","Renal failure","N17-N19","45-54 years","45-54",39,1369699,2.8
,"North Carolina","37","2011","2011","Renal failure","N17-N19","55-64 years","55-64",89,1187466,7.5
,"North Carolina","37","2011","2011","Renal failure","N17-N19","65-74 years","65-74",134,726650,18.4
,"North Carolina","37","2011","2011","Renal failure","N17-N19","75-84 years","75-84",203,398403,51.0
,"North Carolina","37","2011","2011","Renal failure","N17-N19","85+ years","85+",160,153733,104.1
,"North Carolina","37","2012","2012","Other bacterial diseases","A30-A49","35-44 years","35-44",13,1312404,Unreliable
,"North Carolina","37","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",33,1366362,2.4
,"North Carolina","37","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",100,1199314,8.3
,"North Carolina","37","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",148,782121,18.9
,"North Carolina","37","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",186,405876,45.8
,"North Carolina","37","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",199,159872,124.5
,"North Carolina","37","2012","2012","Renal failure","N17-N19","35-44 years","35-44",13,1312404,Unreliable
,"North Carolina","37","2012","2012","Renal failure","N17-N19","45-54 years","45-54",33,1366362,2.4
,"North Carolina","37","2012","2012","Renal failure","N17-N19","55-64 years","55-64",101,1199314,8.4
,"North Carolina","37","2012","2012","Renal failure","N17-N19","65-74 years","65-74",148,782121,18.9
,"North Carolina","37","2012","2012","Renal failure","N17-N19","75-84 years","75-84",186,405876,45.8
,"North Carolina","37","2012","2012","Renal failure","N17-N19","85+ years","85+",199,159872,124.5
,"North Carolina","37","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",37,1366545,2.7
,"North Carolina","37","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",84,1219917,6.9
,"North Carolina","37","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",165,826883,20.0
,"North Carolina","37","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",179,414665,43.2
,"North Carolina","37","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",169,165551,102.1
,"North Carolina","37","2013","2013","Renal failure","N17-N19","45-54 years","45-54",38,1366545,2.8
,"North Carolina","37","2013","2013","Renal failure","N17-N19","55-64 years","55-64",84,1219917,6.9
,"North Carolina","37","2013","2013","Renal failure","N17-N19","65-74 years","65-74",168,826883,20.3
,"North Carolina","37","2013","2013","Renal failure","N17-N19","75-84 years","75-84",181,414665,43.6
,"North Carolina","37","2013","2013","Renal failure","N17-N19","85+ years","85+",170,165551,102.7
,"North Carolina","37","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",10,1302758,Unreliable
,"North Carolina","37","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",54,1367565,3.9
,"North Carolina","37","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",92,1242592,7.4
,"North Carolina","37","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",159,867783,18.3
,"North Carolina","37","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",199,425197,46.8
,"North Carolina","37","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",197,170382,115.6
,"North Carolina","37","2014","2014","Renal failure","N17-N19","35-44 years","35-44",10,1302758,Unreliable
,"North Carolina","37","2014","2014","Renal failure","N17-N19","45-54 years","45-54",54,1367565,3.9
,"North Carolina","37","2014","2014","Renal failure","N17-N19","55-64 years","55-64",92,1242592,7.4
,"North Carolina","37","2014","2014","Renal failure","N17-N19","65-74 years","65-74",160,867783,18.4
,"North Carolina","37","2014","2014","Renal failure","N17-N19","75-84 years","75-84",199,425197,46.8
,"North Carolina","37","2014","2014","Renal failure","N17-N19","85+ years","85+",199,170382,116.8
,"North Carolina","37","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",39,1372414,2.8
,"North Carolina","37","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",85,1270500,6.7
,"North Carolina","37","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",149,905426,16.5
,"North Carolina","37","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",222,436354,50.9
,"North Carolina","37","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",164,175044,93.7
,"North Carolina","37","2015","2015","Renal failure","N17-N19","45-54 years","45-54",40,1372414,2.9
,"North Carolina","37","2015","2015","Renal failure","N17-N19","55-64 years","55-64",83,1270500,6.5
,"North Carolina","37","2015","2015","Renal failure","N17-N19","65-74 years","65-74",150,905426,16.6
,"North Carolina","37","2015","2015","Renal failure","N17-N19","75-84 years","75-84",224,436354,51.3
,"North Carolina","37","2015","2015","Renal failure","N17-N19","85+ years","85+",164,175044,93.7
,"North Carolina","37","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",14,1290237,Unreliable
,"North Carolina","37","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",45,1385750,3.2
,"North Carolina","37","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",106,1300928,8.1
,"North Carolina","37","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",149,941813,15.8
,"North Carolina","37","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",180,449842,40.0
,"North Carolina","37","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",160,177810,90.0
,"North Carolina","37","2016","2016","Renal failure","N17-N19","35-44 years","35-44",14,1290237,Unreliable
,"North Carolina","37","2016","2016","Renal failure","N17-N19","45-54 years","45-54",45,1385750,3.2
,"North Carolina","37","2016","2016","Renal failure","N17-N19","55-64 years","55-64",106,1300928,8.1
,"North Carolina","37","2016","2016","Renal failure","N17-N19","65-74 years","65-74",150,941813,15.9
,"North Carolina","37","2016","2016","Renal failure","N17-N19","75-84 years","75-84",182,449842,40.5
,"North Carolina","37","2016","2016","Renal failure","N17-N19","85+ years","85+",162,177810,91.1
,"North Carolina","37","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",17,1290678,Unreliable
,"North Carolina","37","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",38,1385509,2.7
,"North Carolina","37","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",86,1321678,6.5
,"North Carolina","37","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",177,981481,18.0
,"North Carolina","37","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",191,467019,40.9
,"North Carolina","37","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",125,181945,68.7
,"North Carolina","37","2017","2017","Renal failure","N17-N19","35-44 years","35-44",17,1290678,Unreliable
,"North Carolina","37","2017","2017","Renal failure","N17-N19","45-54 years","45-54",39,1385509,2.8
,"North Carolina","37","2017","2017","Renal failure","N17-N19","55-64 years","55-64",86,1321678,6.5
,"North Carolina","37","2017","2017","Renal failure","N17-N19","65-74 years","65-74",177,981481,18.0
,"North Carolina","37","2017","2017","Renal failure","N17-N19","75-84 years","75-84",191,467019,40.9
,"North Carolina","37","2017","2017","Renal failure","N17-N19","85+ years","85+",125,181945,68.7
,"North Dakota","38","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",15,33554,Unreliable
,"North Dakota","38","2011","2011","Renal failure","N17-N19","75-84 years","75-84",15,33554,Unreliable
,"North Dakota","38","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",11,49968,Unreliable
,"North Dakota","38","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",21,17330,121.2
,"North Dakota","38","2012","2012","Renal failure","N17-N19","65-74 years","65-74",11,49968,Unreliable
,"North Dakota","38","2012","2012","Renal failure","N17-N19","85+ years","85+",21,17330,121.2
,"North Dakota","38","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",11,33150,Unreliable
,"North Dakota","38","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",16,17680,Unreliable
,"North Dakota","38","2013","2013","Renal failure","N17-N19","75-84 years","75-84",11,33150,Unreliable
,"North Dakota","38","2013","2013","Renal failure","N17-N19","85+ years","85+",16,17680,Unreliable
,"North Dakota","38","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",14,54209,Unreliable
,"North Dakota","38","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",13,32830,Unreliable
,"North Dakota","38","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",15,17959,Unreliable
,"North Dakota","38","2014","2014","Renal failure","N17-N19","65-74 years","65-74",13,54209,Unreliable
,"North Dakota","38","2014","2014","Renal failure","N17-N19","75-84 years","75-84",13,32830,Unreliable
,"North Dakota","38","2014","2014","Renal failure","N17-N19","85+ years","85+",15,17959,Unreliable
,"North Dakota","38","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",13,56596,Unreliable
,"North Dakota","38","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",13,32599,Unreliable
,"North Dakota","38","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",15,18086,Unreliable
,"North Dakota","38","2015","2015","Renal failure","N17-N19","65-74 years","65-74",13,56596,Unreliable
,"North Dakota","38","2015","2015","Renal failure","N17-N19","75-84 years","75-84",14,32599,Unreliable
,"North Dakota","38","2015","2015","Renal failure","N17-N19","85+ years","85+",15,18086,Unreliable
,"North Dakota","38","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",12,59210,Unreliable
,"North Dakota","38","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",11,32642,Unreliable
,"North Dakota","38","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",14,18147,Unreliable
,"North Dakota","38","2016","2016","Renal failure","N17-N19","65-74 years","65-74",12,59210,Unreliable
,"North Dakota","38","2016","2016","Renal failure","N17-N19","75-84 years","75-84",11,32642,Unreliable
,"North Dakota","38","2016","2016","Renal failure","N17-N19","85+ years","85+",14,18147,Unreliable
,"North Dakota","38","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",11,61750,Unreliable
,"North Dakota","38","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",10,32809,Unreliable
,"North Dakota","38","2017","2017","Renal failure","N17-N19","65-74 years","65-74",12,61750,Unreliable
,"North Dakota","38","2017","2017","Renal failure","N17-N19","75-84 years","75-84",10,32809,Unreliable
,"Ohio","39","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",13,1479831,Unreliable
,"Ohio","39","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",42,1742191,2.4
,"Ohio","39","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",72,1452266,5.0
,"Ohio","39","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",118,850234,13.9
,"Ohio","39","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",202,541352,37.3
,"Ohio","39","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",186,230429,80.7
,"Ohio","39","2010","2010","Renal failure","N17-N19","35-44 years","35-44",13,1479831,Unreliable
,"Ohio","39","2010","2010","Renal failure","N17-N19","45-54 years","45-54",42,1742191,2.4
,"Ohio","39","2010","2010","Renal failure","N17-N19","55-64 years","55-64",73,1452266,5.0
,"Ohio","39","2010","2010","Renal failure","N17-N19","65-74 years","65-74",119,850234,14.0
,"Ohio","39","2010","2010","Renal failure","N17-N19","75-84 years","75-84",202,541352,37.3
,"Ohio","39","2010","2010","Renal failure","N17-N19","85+ years","85+",186,230429,80.7
,"Ohio","39","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",14,1447885,Unreliable
,"Ohio","39","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",46,1710977,2.7
,"Ohio","39","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",82,1515607,5.4
,"Ohio","39","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",118,869272,13.6
,"Ohio","39","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",186,540098,34.4
