"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",87,1718202,5.1
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",330,8240003,4.0
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",21,174985,12.0
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Male","M","Asian","A",23,950464,2.4
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",126,1644693,7.7
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",486,8603118,5.6
,"2024 (provisional)","2024","Renal failure","N17-N19","35-39 years","35-39","Male","M","More than one race","M",10,289396,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",33,148214,22.3
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Female","F","Asian","A",26,947187,2.7
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",160,1601780,10.0
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",479,8118497,5.9
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Female","F","More than one race","M",13,266015,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",28,162205,17.3
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian","A",29,869749,3.3
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",199,1478891,13.5
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",724,8459509,8.6
,"2024 (provisional)","2024","Renal failure","N17-N19","40-44 years","40-44","Male","M","More than one race","M",10,246282,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",31,130485,23.8
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian","A",41,846335,4.8
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",231,1459954,15.8
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",708,7478714,9.5
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Female","F","More than one race","M",10,220272,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",28,139069,20.1
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian","A",44,751145,5.9
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",254,1305954,19.4
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",12,30297,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",982,7703187,12.7
,"2024 (provisional)","2024","Renal failure","N17-N19","45-49 years","45-49","Male","M","More than one race","M",21,200153,10.5
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",23,124883,18.4
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian","A",48,803231,6.0
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",326,1444649,22.6
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",10,25247,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",1118,7706990,14.5
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Female","F","More than one race","M",16,188667,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",40,129221,31.0
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian","A",68,716695,9.5
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",362,1279062,28.3
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,26340,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",1531,7871208,19.5
,"2024 (provisional)","2024","Renal failure","N17-N19","50-54 years","50-54","Male","M","More than one race","M",24,170114,14.1
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",43,117339,36.6
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian","A",59,690210,8.5
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",488,1406317,34.7
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",17,23917,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",1692,7910288,21.4
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Female","F","More than one race","M",19,159872,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",48,118143,40.6
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian","A",101,603511,16.7
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",599,1228977,48.7
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",21,23618,88.9
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",2451,7933776,30.9
,"2024 (provisional)","2024","Renal failure","N17-N19","55-59 years","55-59","Male","M","More than one race","M",26,143960,18.1
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",46,117524,39.1
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian","A",70,640184,10.9
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",782,1412454,55.4
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",13,22077,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",2906,8594845,33.8
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Female","F","More than one race","M",29,151690,19.1
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",46,111983,41.1
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian","A",146,548813,26.6
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",895,1200792,74.5
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",3885,8345171,46.6
,"2024 (provisional)","2024","Renal failure","N17-N19","60-64 years ","60-64","Male","M","More than one race","M",45,134994,33.3
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",50,99786,50.1
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian","A",122,573758,21.3
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",1005,1241819,80.9
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",19,17963,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",3838,8132063,47.2
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Female","F","More than one race","M",32,126497,25.3
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",61,90500,67.4
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian","A",191,468914,40.7
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",1167,999336,116.8
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",11,16942,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",5357,7609364,70.4
,"2024 (provisional)","2024","Renal failure","N17-N19","65-69 years","65-69","Male","M","More than one race","M",61,112529,54.2
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",59,74580,79.1
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian","A",148,478661,30.9
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",1051,960339,109.4
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",13,13475,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",4949,6931769,71.4
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Female","F","More than one race","M",33,94583,34.9
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",64,64867,98.7
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian","A",217,371516,58.4
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",1134,701142,161.7
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,11991,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",6453,6171692,104.6
,"2024 (provisional)","2024","Renal failure","N17-N19","70-74 years","70-74","Male","M","More than one race","M",45,80876,55.6
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",62,51478,120.4
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian","A",235,344997,68.1
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",999,656428,152.2
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,9549,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",6203,5427669,114.3
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Female","F","More than one race","M",53,67337,78.7
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",60,44365,135.2
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian","A",269,265537,101.3
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",968,445087,217.5
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,8367,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",7681,4616966,166.4
,"2024 (provisional)","2024","Renal failure","N17-N19","75-79 years","75-79","Male","M","More than one race","M",37,55546,66.6
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",50,31032,161.1
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian","A",252,210411,119.8
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",925,397005,233.0
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,5437,Unreliable
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",6413,3479986,184.3
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Female","F","More than one race","M",43,41553,103.5
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",37,24552,150.7
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian","A",303,159546,189.9
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",824,238240,345.9
,"2024 (provisional)","2024","Renal failure","N17-N19","80-84 years","80-84","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",10,4453,Unreliable
