"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Missouri","29","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",91,592577,15.4
,"Missouri","29","2018","2018","65-74 years","65-74","Renal failure","N17-N19",92,592577,15.5
,"Missouri","29","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",96,309503,31.0
,"Missouri","29","2018","2018","75-84 years","75-84","Renal failure","N17-N19",96,309503,31.0
,"Missouri","29","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",82,131884,62.2
,"Missouri","29","2018","2018","85+ years","85+","Renal failure","N17-N19",83,131884,62.9
,"Missouri","29","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",17,732944,Unreliable
,"Missouri","29","2019","2019","45-54 years","45-54","Renal failure","N17-N19",17,732944,Unreliable
,"Missouri","29","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",56,830732,6.7
,"Missouri","29","2019","2019","55-64 years","55-64","Renal failure","N17-N19",56,830732,6.7
,"Missouri","29","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",84,610165,13.8
,"Missouri","29","2019","2019","65-74 years","65-74","Renal failure","N17-N19",86,610165,14.1
,"Missouri","29","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",84,318341,26.4
,"Missouri","29","2019","2019","75-84 years","75-84","Renal failure","N17-N19",84,318341,26.4
,"Missouri","29","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",65,133531,48.7
,"Missouri","29","2019","2019","85+ years","85+","Renal failure","N17-N19",65,133531,48.7
,"Missouri","29","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",11,762624,Unreliable
,"Missouri","29","2020","2020","35-44 years","35-44","Renal failure","N17-N19",11,762624,Unreliable
,"Missouri","29","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",35,719740,4.9
,"Missouri","29","2020","2020","45-54 years","45-54","Renal failure","N17-N19",35,719740,4.9
,"Missouri","29","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",105,825928,12.7
,"Missouri","29","2020","2020","55-64 years","55-64","Renal failure","N17-N19",106,825928,12.8
,"Missouri","29","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",144,630388,22.8
,"Missouri","29","2020","2020","65-74 years","65-74","Renal failure","N17-N19",146,630388,23.2
,"Missouri","29","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",130,325373,40.0
,"Missouri","29","2020","2020","75-84 years","75-84","Renal failure","N17-N19",134,325373,41.2
,"Missouri","29","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",77,133953,57.5
,"Missouri","29","2020","2020","85+ years","85+","Renal failure","N17-N19",77,133953,57.5
,"Missouri","29","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",15,784654,Unreliable
,"Missouri","29","2021","2021","35-44 years","35-44","Renal failure","N17-N19",15,784654,Unreliable
,"Missouri","29","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",48,721210,6.7
,"Missouri","29","2021","2021","45-54 years","45-54","Renal failure","N17-N19",48,721210,6.7
,"Missouri","29","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",116,823477,14.1
,"Missouri","29","2021","2021","55-64 years","55-64","Renal failure","N17-N19",117,823477,14.2
,"Missouri","29","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",163,649461,25.1
,"Missouri","29","2021","2021","65-74 years","65-74","Renal failure","N17-N19",164,649461,25.3
,"Missouri","29","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",156,315255,49.5
,"Missouri","29","2021","2021","75-84 years","75-84","Renal failure","N17-N19",158,315255,50.1
,"Missouri","29","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",106,119051,89.0
,"Missouri","29","2021","2021","85+ years","85+","Renal failure","N17-N19",107,119051,89.9
,"Missouri","29","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",27,789531,3.4
,"Missouri","29","2022","2022","35-44 years","35-44","Renal failure","N17-N19",28,789531,3.5
,"Missouri","29","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",56,716515,7.8
,"Missouri","29","2022","2022","45-54 years","45-54","Renal failure","N17-N19",56,716515,7.8
,"Missouri","29","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",152,801736,19.0
,"Missouri","29","2022","2022","55-64 years","55-64","Renal failure","N17-N19",152,801736,19.0
,"Missouri","29","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",235,651257,36.1
,"Missouri","29","2022","2022","65-74 years","65-74","Renal failure","N17-N19",236,651257,36.2
,"Missouri","29","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",211,336186,62.8
,"Missouri","29","2022","2022","75-84 years","75-84","Renal failure","N17-N19",212,336186,63.1
,"Missouri","29","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",143,126912,112.7
,"Missouri","29","2022","2022","85+ years","85+","Renal failure","N17-N19",146,126912,115.0
,"Missouri","29","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",22,799226,2.8
,"Missouri","29","2023","2023","35-44 years","35-44","Renal failure","N17-N19",22,799226,2.8
,"Missouri","29","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",38,719855,5.3
,"Missouri","29","2023","2023","45-54 years","45-54","Renal failure","N17-N19",39,719855,5.4
,"Missouri","29","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",126,789288,16.0
,"Missouri","29","2023","2023","55-64 years","55-64","Renal failure","N17-N19",126,789288,16.0
,"Missouri","29","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",194,667826,29.0
,"Missouri","29","2023","2023","65-74 years","65-74","Renal failure","N17-N19",195,667826,29.2
,"Missouri","29","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",223,348565,64.0
,"Missouri","29","2023","2023","75-84 years","75-84","Renal failure","N17-N19",227,348565,65.1
,"Missouri","29","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",160,120224,133.1
,"Missouri","29","2023","2023","85+ years","85+","Renal failure","N17-N19",161,120224,133.9
,"Missouri","29","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",13,810239,Unreliable
,"Missouri","29","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",13,810239,Unreliable
,"Missouri","29","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",35,723935,4.8
,"Missouri","29","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",35,723935,4.8
,"Missouri","29","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",115,775428,14.8
,"Missouri","29","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",117,775428,15.1
,"Missouri","29","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",195,681952,28.6
,"Missouri","29","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",196,681952,28.7
,"Missouri","29","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",233,363006,64.2
,"Missouri","29","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",236,363006,65.0
,"Missouri","29","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",143,124625,114.7
,"Missouri","29","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",145,124625,116.3
,"Missouri","29","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",15,810239,Unreliable
,"Missouri","29","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",15,810239,Unreliable
,"Missouri","29","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",37,723935,5.1
,"Missouri","29","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",37,723935,5.1
,"Missouri","29","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",102,775428,13.2
,"Missouri","29","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",103,775428,13.3
,"Missouri","29","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",230,681952,33.7
,"Missouri","29","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",232,681952,34.0
,"Missouri","29","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",231,363006,63.6
,"Missouri","29","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",233,363006,64.2
,"Missouri","29","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",128,124625,102.7
,"Missouri","29","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",132,124625,105.9
,"Montana","30","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",18,119583,Unreliable
,"Montana","30","2018","2018","65-74 years","65-74","Renal failure","N17-N19",18,119583,Unreliable
,"Montana","30","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",11,56624,Unreliable
,"Montana","30","2018","2018","75-84 years","75-84","Renal failure","N17-N19",11,56624,Unreliable
,"Montana","30","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",11,22695,Unreliable
,"Montana","30","2018","2018","85+ years","85+","Renal failure","N17-N19",11,22695,Unreliable
,"Montana","30","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",13,58951,Unreliable
,"Montana","30","2019","2019","75-84 years","75-84","Renal failure","N17-N19",13,58951,Unreliable
,"Montana","30","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",11,148120,Unreliable
,"Montana","30","2020","2020","55-64 years","55-64","Renal failure","N17-N19",11,148120,Unreliable
,"Montana","30","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",16,129574,Unreliable
,"Montana","30","2020","2020","65-74 years","65-74","Renal failure","N17-N19",17,129574,Unreliable
,"Montana","30","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",17,60746,Unreliable
,"Montana","30","2020","2020","75-84 years","75-84","Renal failure","N17-N19",17,60746,Unreliable
,"Montana","30","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",10,140558,Unreliable
,"Montana","30","2021","2021","35-44 years","35-44","Renal failure","N17-N19",10,140558,Unreliable
,"Montana","30","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",10,120739,Unreliable
,"Montana","30","2021","2021","45-54 years","45-54","Renal failure","N17-N19",10,120739,Unreliable
,"Montana","30","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",31,148269,20.9
,"Montana","30","2021","2021","55-64 years","55-64","Renal failure","N17-N19",31,148269,20.9
,"Montana","30","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",36,135439,26.6
,"Montana","30","2021","2021","65-74 years","65-74","Renal failure","N17-N19",38,135439,28.1
,"Montana","30","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",38,60197,63.1
,"Montana","30","2021","2021","75-84 years","75-84","Renal failure","N17-N19",38,60197,63.1
,"Montana","30","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",19,20787,Unreliable
,"Montana","30","2021","2021","85+ years","85+","Renal failure","N17-N19",20,20787,96.2
,"Montana","30","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",24,144566,16.6
,"Montana","30","2022","2022","55-64 years","55-64","Renal failure","N17-N19",25,144566,17.3
,"Montana","30","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",37,136767,27.1
,"Montana","30","2022","2022","65-74 years","65-74","Renal failure","N17-N19",37,136767,27.1
,"Montana","30","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",37,65753,56.3
,"Montana","30","2022","2022","75-84 years","75-84","Renal failure","N17-N19",37,65753,56.3
,"Montana","30","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",28,22606,123.9
,"Montana","30","2022","2022","85+ years","85+","Renal failure","N17-N19",28,22606,123.9
,"Montana","30","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",22,141580,15.5
,"Montana","30","2023","2023","55-64 years","55-64","Renal failure","N17-N19",22,141580,15.5
,"Montana","30","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",29,140615,20.6
,"Montana","30","2023","2023","65-74 years","65-74","Renal failure","N17-N19",29,140615,20.6
,"Montana","30","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",19,69624,Unreliable
,"Montana","30","2023","2023","75-84 years","75-84","Renal failure","N17-N19",19,69624,Unreliable
,"Montana","30","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",11,21745,Unreliable
,"Montana","30","2023","2023","85+ years","85+","Renal failure","N17-N19",11,21745,Unreliable
,"Montana","30","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",13,138148,Unreliable
,"Montana","30","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",13,138148,Unreliable
,"Montana","30","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",32,142778,22.4
,"Montana","30","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",32,142778,22.4
,"Montana","30","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",27,73766,36.6
,"Montana","30","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",29,73766,39.3
,"Montana","30","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",17,22807,Unreliable
,"Montana","30","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",17,22807,Unreliable
,"Montana","30","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",26,142778,18.2
,"Montana","30","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",26,142778,18.2
,"Montana","30","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",34,73766,46.1
,"Montana","30","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",36,73766,48.8
,"Montana","30","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",22,22807,96.5
,"Montana","30","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",22,22807,96.5
,"Nebraska","31","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",16,243048,Unreliable
,"Nebraska","31","2018","2018","55-64 years","55-64","Renal failure","N17-N19",16,243048,Unreliable
,"Nebraska","31","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",26,172527,15.1
,"Nebraska","31","2018","2018","65-74 years","65-74","Renal failure","N17-N19",26,172527,15.1
,"Nebraska","31","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",32,88061,36.3
,"Nebraska","31","2018","2018","75-84 years","75-84","Renal failure","N17-N19",33,88061,37.5
,"Nebraska","31","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",22,43078,51.1
,"Nebraska","31","2018","2018","85+ years","85+","Renal failure","N17-N19",22,43078,51.1
